All_Cores, Core0, Core1, Core2, Core3
8.25, 20, 0, 7, 6
6.75, 7, 0, 13, 7
6.75, 7, 6, 14, 0
18.0, 14, 7, 14, 37
4.75, 0, 6, 7, 6
5.0, 0, 13, 7, 0
9.75, 0, 20, 13, 6
8.5, 14, 13, 7, 0
6.5, 0, 13, 13, 0
6.5, 0, 0, 13, 13
8.0, 6, 13, 13, 0
8.0, 7, 13, 12, 0
8.0, 13, 6, 13, 0
7.0, 14, 0, 7, 7
6.25, 7, 6, 0, 12
19.5, 15, 40, 14, 9
18.25, 14, 23, 28, 8
5.25, 0, 14, 7, 0
9.75, 7, 20, 0, 12
6.5, 7, 13, 0, 6
6.75, 7, 7, 7, 6
8.25, 13, 14, 6, 0
8.25, 20, 13, 0, 0
8.25, 18, 8, 7, 0
8.25, 13, 0, 7, 13
7.75, 0, 17, 7, 7
8.5, 8, 6, 7, 13
24.0, 14, 27, 29, 26
15.75, 28, 21, 7, 7
6.75, 7, 0, 7, 13
5.25, 0, 7, 7, 7
8.0, 7, 7, 12, 6
7.5, 6, 0, 12, 12
8.25, 13, 0, 6, 14
5.0, 0, 13, 0, 7
8.0, 13, 0, 6, 13
11.5, 13, 20, 0, 13
9.75, 20, 13, 0, 6
8.5, 14, 6, 14, 0
33.25, 38, 31, 43, 21
13.75, 23, 16, 16, 0
11.75, 12, 6, 12, 17
8.5, 7, 6, 7, 14
10.0, 6, 6, 14, 14
8.0, 0, 18, 7, 7
11.5, 20, 13, 13, 0
8.25, 0, 20, 13, 0
7.0, 0, 14, 14, 0
10.0, 20, 0, 13, 7
6.5, 6, 14, 6, 0
8.25, 20, 0, 13, 0
10.0, 0, 20, 13, 7
25.75, 20, 29, 31, 23
8.5, 20, 14, 0, 0
9.5, 0, 20, 0, 18
6.75, 0, 7, 13, 7
11.5, 14, 12, 7, 13
8.5, 14, 14, 0, 6
6.75, 0, 7, 7, 13
14.5, 18, 13, 7, 20
10.25, 14, 7, 14, 6
9.75, 13, 12, 14, 0
7.25, 8, 7, 14, 0
12.25, 0, 6, 25, 18
23.5, 30, 35, 14, 15
8.5, 7, 7, 14, 6
8.5, 14, 7, 7, 6
6.25, 0, 7, 0, 18
5.5, 7, 7, 8, 0
11.0, 20, 18, 6, 0
9.75, 20, 6, 13, 0
8.0, 13, 0, 13, 6
8.25, 0, 13, 7, 13
7.5, 0, 17, 7, 6
6.75, 7, 0, 7, 13
8.25, 7, 20, 0, 6
25.0, 21, 35, 23, 21
23.0, 28, 23, 15, 26
8.5, 7, 14, 13, 0
7.75, 0, 17, 0, 14
7.25, 15, 14, 0, 0
6.5, 13, 0, 6, 7
6.5, 6, 7, 0, 13
6.75, 20, 0, 7, 0
10.0, 13, 14, 6, 7
8.5, 7, 0, 20, 7
8.75, 15, 6, 0, 14
8.75, 14, 7, 7, 7
19.0, 15, 28, 15, 18
15.5, 0, 14, 25, 23
10.0, 20, 20, 0, 0
6.75, 7, 6, 7, 7
4.75, 0, 6, 13, 0
9.75, 20, 6, 0, 13
8.25, 7, 7, 6, 13
8.5, 7, 0, 14, 13
7.0, 6, 0, 15, 7
5.5, 7, 15, 0, 0
7.75, 6, 18, 7, 0
12.0, 7, 14, 20, 7
21.75, 26, 25, 21, 15
26.5, 31, 33, 16, 26
6.75, 13, 0, 7, 7
9.75, 13, 0, 13, 13
9.25, 13, 7, 17, 0
7.75, 6, 0, 18, 7
10.0, 26, 0, 7, 7
6.75, 0, 0, 14, 13
14.5, 18, 20, 0, 20
8.25, 6, 13, 0, 14
6.75, 0, 0, 14, 13
9.75, 7, 0, 12, 20
17.0, 21, 15, 25, 7
23.25, 37, 14, 14, 28
10.5, 14, 14, 0, 14
8.5, 0, 14, 13, 7
10.0, 20, 14, 0, 6
9.75, 25, 14, 0, 0
7.75, 6, 0, 13, 12
3.25, 0, 6, 7, 0
7.0, 14, 0, 7, 7
8.0, 0, 7, 8, 17
9.75, 0, 18, 7, 14
6.75, 20, 0, 0, 7
20.0, 26, 33, 0, 21
19.75, 37, 15, 7, 20
8.5, 7, 0, 13, 14
16.5, 33, 6, 7, 20
11.25, 0, 18, 14, 13
12.75, 18, 14, 6, 13
11.75, 7, 6, 20, 14
11.5, 0, 14, 18, 14
12.0, 16, 18, 0, 14
6.75, 14, 0, 0, 13
7.0, 14, 0, 7, 7
9.75, 13, 0, 13, 13
20.5, 21, 21, 40, 0
16.5, 30, 21, 15, 0
6.75, 0, 13, 0, 14
8.25, 7, 13, 0, 13
8.5, 6, 0, 14, 14
11.5, 14, 13, 6, 13
8.5, 13, 14, 0, 7
8.25, 13, 6, 0, 14
6.5, 7, 13, 0, 6
8.25, 0, 13, 0, 20
10.25, 21, 20, 0, 0
10.0, 20, 6, 0, 14
15.75, 14, 13, 16, 20
14.25, 9, 23, 16, 9
1.75, 0, 0, 0, 7
9.5, 7, 18, 13, 0
8.0, 7, 6, 6, 13
8.75, 21, 0, 0, 14
6.25, 6, 6, 0, 13
8.25, 0, 20, 13, 0
11.0, 20, 0, 6, 18
8.5, 20, 0, 0, 14
7.5, 6, 6, 0, 18
6.75, 13, 0, 7, 7
8.25, 0, 7, 6, 20
23.0, 18, 31, 28, 15
8.25, 7, 0, 13, 13
5.0, 0, 0, 13, 7
13.25, 14, 14, 12, 13
10.0, 7, 14, 6, 13
11.0, 13, 6, 7, 18
8.25, 20, 0, 0, 13
8.25, 13, 6, 0, 14
6.25, 6, 0, 6, 13
8.5, 7, 7, 0, 20
9.75, 13, 0, 13, 13
6.5, 6, 0, 7, 13
22.0, 25, 33, 16, 14
19.25, 25, 26, 26, 0
7.0, 7, 0, 14, 7
9.75, 0, 25, 0, 14
10.0, 14, 14, 0, 12
1.75, 0, 0, 7, 0
6.75, 6, 0, 7, 14
6.5, 13, 0, 7, 6
6.75, 14, 0, 13, 0
6.75, 0, 20, 0, 7
8.75, 15, 7, 13, 0
6.0, 6, 6, 6, 6
23.0, 23, 20, 21, 28
12.25, 9, 15, 9, 16
9.5, 20, 18, 0, 0
9.5, 6, 13, 6, 13
10.0, 13, 20, 0, 7
10.0, 20, 14, 6, 0
6.75, 0, 0, 20, 7
11.0, 7, 17, 7, 13
10.75, 22, 8, 0, 13
6.75, 20, 0, 0, 7
10.75, 7, 12, 18, 6
6.75, 13, 0, 7, 7
20.5, 16, 23, 15, 28
29.25, 23, 13, 50, 31
10.25, 13, 7, 7, 14
8.75, 14, 14, 0, 7
12.75, 20, 6, 0, 25
4.75, 0, 6, 6, 7
8.5, 14, 14, 6, 0
8.25, 14, 6, 0, 13
7.0, 7, 0, 14, 7
10.5, 14, 21, 0, 7
5.0, 0, 14, 6, 0
8.5, 7, 6, 14, 7
21.75, 15, 25, 26, 21
21.5, 18, 23, 30, 15
5.0, 7, 13, 0, 0
8.5, 6, 14, 7, 7
5.25, 0, 0, 14, 7
8.0, 6, 0, 13, 13
9.25, 6, 18, 0, 13
10.0, 0, 13, 14, 13
9.5, 6, 18, 0, 14
12.75, 18, 0, 20, 13
9.25, 7, 6, 18, 6
8.5, 21, 0, 0, 13
10.0, 7, 7, 26, 0
26.0, 40, 8, 31, 25
9.75, 20, 0, 13, 6
9.75, 7, 18, 14, 0
6.75, 13, 0, 14, 0
5.25, 7, 8, 6, 0
8.0, 0, 14, 18, 0
9.75, 13, 0, 20, 6
3.0, 6, 0, 0, 6
10.0, 7, 13, 6, 14
14.25, 13, 23, 7, 14
8.5, 13, 14, 0, 7
9.75, 7, 6, 13, 13
46.25, 50, 50, 43, 42
8.25, 8, 0, 18, 7
8.0, 6, 14, 6, 6
6.75, 0, 13, 7, 7
11.0, 7, 7, 12, 18
6.25, 18, 0, 0, 7
11.5, 20, 20, 0, 6
6.75, 6, 7, 7, 7
8.25, 13, 0, 20, 0
8.0, 0, 18, 0, 14
8.75, 14, 7, 7, 7
12.75, 12, 7, 12, 20
20.25, 16, 15, 35, 15
10.25, 14, 6, 7, 14
9.5, 18, 7, 0, 13
6.75, 0, 14, 13, 0
8.25, 6, 0, 20, 7
9.5, 6, 18, 7, 7
10.5, 6, 17, 7, 12
10.0, 0, 20, 6, 14
6.25, 0, 6, 6, 13
8.75, 14, 7, 7, 7
6.5, 13, 0, 0, 13
13.25, 20, 18, 15, 0
20.5, 0, 26, 33, 23
6.5, 6, 7, 0, 13
11.25, 7, 7, 17, 14
7.0, 7, 14, 0, 7
8.0, 13, 13, 6, 0
7.75, 0, 13, 0, 18
10.25, 14, 13, 7, 7
8.0, 6, 13, 0, 13
8.0, 13, 7, 12, 0
10.0, 20, 0, 0, 20
10.25, 13, 21, 7, 0
23.25, 28, 7, 37, 21
26.25, 26, 15, 21, 43
8.25, 13, 6, 0, 14
6.5, 7, 6, 6, 7
8.75, 21, 0, 0, 14
8.25, 7, 13, 6, 7
8.25, 0, 0, 20, 13
10.25, 20, 0, 6, 15
10.25, 21, 6, 0, 14
6.75, 13, 0, 7, 7
6.5, 0, 0, 13, 13
11.75, 20, 0, 13, 14
10.75, 0, 7, 15, 21
19.25, 28, 21, 14, 14
6.75, 14, 7, 6, 0
4.75, 7, 6, 0, 6
8.0, 14, 12, 6, 0
7.0, 7, 14, 0, 7
7.0, 7, 7, 7, 7
3.75, 0, 7, 0, 8
5.0, 13, 0, 0, 7
6.75, 7, 14, 0, 6
7.0, 14, 0, 14, 0
11.25, 13, 6, 26, 0
8.25, 7, 13, 6, 7
18.25, 10, 20, 28, 15
10.0, 14, 13, 0, 13
6.5, 13, 0, 0, 13
9.5, 20, 18, 0, 0
8.0, 0, 6, 13, 13
8.0, 7, 6, 6, 13
8.25, 14, 13, 0, 6
13.0, 13, 6, 13, 20
7.75, 13, 0, 18, 0
10.0, 20, 14, 0, 6
12.25, 18, 6, 12, 13
5.0, 13, 7, 0, 0
26.25, 9, 35, 33, 28
20.0, 15, 14, 26, 25
8.25, 13, 0, 13, 7
8.25, 7, 0, 20, 6
9.75, 12, 0, 14, 13
8.5, 0, 13, 14, 7
10.25, 20, 0, 14, 7
8.25, 7, 7, 6, 13
11.75, 0, 14, 20, 13
7.75, 13, 18, 0, 0
7.0, 14, 7, 7, 0
9.25, 6, 18, 0, 13
19.0, 26, 31, 7, 12
20.75, 40, 13, 7, 23
6.75, 6, 14, 7, 0
10.0, 13, 13, 7, 7
7.0, 0, 14, 7, 7
7.75, 0, 18, 0, 13
9.75, 13, 0, 13, 13
7.0, 0, 7, 14, 7
8.75, 14, 0, 7, 14
5.0, 0, 0, 7, 13
13.5, 13, 23, 0, 18
8.25, 13, 0, 14, 6
19.5, 21, 26, 16, 15
16.25, 16, 15, 14, 20
5.25, 0, 7, 7, 7
8.25, 20, 0, 13, 0
8.0, 6, 7, 13, 6
8.25, 20, 13, 0, 0
8.75, 0, 14, 21, 0
6.75, 0, 13, 7, 7
5.0, 14, 6, 0, 0
11.75, 20, 7, 20, 0
6.25, 6, 6, 13, 0
6.5, 7, 0, 6, 13
19.0, 35, 13, 28, 0
9.25, 21, 8, 8, 0
8.0, 7, 18, 0, 7
8.5, 7, 7, 7, 13
8.0, 0, 18, 0, 14
9.5, 20, 18, 0, 0
5.0, 0, 7, 6, 7
5.0, 0, 7, 13, 0
8.5, 0, 20, 0, 14
9.75, 18, 7, 0, 14
8.5, 0, 0, 14, 20
8.5, 0, 20, 0, 14
18.5, 18, 21, 21, 14
21.25, 25, 30, 15, 15
6.75, 7, 0, 20, 0
8.25, 14, 6, 7, 6
9.5, 13, 6, 13, 6
8.0, 0, 13, 6, 13
6.75, 14, 0, 7, 6
10.0, 14, 13, 13, 0
8.25, 0, 6, 14, 13
6.75, 20, 0, 7, 0
8.5, 7, 7, 7, 13
8.5, 13, 7, 7, 7
16.0, 21, 7, 13, 23
14.75, 23, 15, 14, 7
3.5, 0, 7, 0, 7
6.75, 0, 0, 14, 13
10.75, 18, 6, 13, 6
9.25, 0, 18, 13, 6
6.5, 0, 13, 6, 7
9.75, 6, 20, 6, 7
10.25, 14, 7, 6, 14
9.75, 14, 7, 12, 6
8.0, 0, 20, 6, 6
5.0, 0, 13, 0, 7
13.5, 20, 20, 7, 7
31.0, 33, 35, 33, 23
10.0, 20, 13, 0, 7
6.5, 6, 0, 13, 7
9.5, 0, 17, 7, 14
8.5, 20, 0, 14, 0
7.75, 0, 18, 7, 6
8.5, 7, 13, 7, 7
6.25, 7, 0, 0, 18
6.5, 13, 0, 6, 7
9.75, 6, 0, 20, 13
6.5, 6, 6, 7, 7
13.25, 7, 7, 21, 18
24.75, 25, 16, 50, 8
9.75, 13, 7, 6, 13
10.0, 14, 14, 6, 6
10.0, 14, 6, 14, 6
9.75, 13, 6, 20, 0
9.75, 21, 18, 0, 0
8.5, 20, 14, 0, 0
10.0, 13, 7, 0, 20
7.75, 14, 6, 0, 11
8.5, 14, 14, 6, 0
30.75, 7, 81, 28, 7
29.0, 33, 33, 15, 35
22.75, 23, 7, 33, 28
14.5, 13, 7, 25, 13
8.25, 13, 13, 7, 0
9.5, 0, 17, 14, 7
5.0, 0, 6, 7, 7
8.25, 14, 6, 13, 0
6.5, 13, 0, 6, 7
8.25, 14, 6, 13, 0
6.5, 13, 0, 13, 0
12.75, 12, 6, 13, 20
5.25, 0, 14, 7, 0
11.25, 7, 12, 13, 13
25.5, 0, 31, 35, 36
10.25, 20, 0, 7, 14
18.25, 13, 13, 21, 26
9.25, 7, 6, 18, 6
11.0, 7, 6, 13, 18
8.5, 0, 7, 13, 14
11.5, 20, 6, 7, 13
9.75, 6, 6, 7, 20
7.0, 0, 14, 7, 7
9.5, 7, 0, 13, 18
6.5, 13, 0, 6, 7
3.75, 0, 7, 8, 0
19.0, 15, 21, 20, 20
17.0, 26, 7, 14, 21
8.25, 13, 13, 0, 7
11.5, 14, 6, 13, 13
7.75, 0, 17, 7, 7
10.0, 0, 0, 20, 20
9.75, 14, 12, 7, 6
9.75, 21, 6, 12, 0
6.5, 13, 0, 0, 13
9.5, 12, 13, 6, 7
7.0, 0, 14, 0, 14
6.75, 7, 0, 14, 6
23.5, 26, 15, 40, 13
13.25, 21, 25, 7, 0
11.25, 13, 6, 13, 13
10.0, 14, 0, 20, 6
8.25, 13, 7, 6, 7
10.75, 6, 17, 7, 13
9.5, 20, 6, 6, 6
6.75, 13, 0, 7, 7
6.75, 20, 0, 7, 0
8.25, 7, 0, 13, 13
10.0, 0, 20, 0, 20
8.75, 7, 14, 14, 0
18.5, 13, 7, 33, 21
21.25, 16, 14, 40, 15
5.75, 14, 0, 9, 0
9.75, 7, 7, 17, 8
20.25, 0, 50, 18, 13
10.25, 13, 14, 0, 14
8.25, 13, 6, 0, 14
8.25, 7, 0, 20, 6
10.0, 13, 14, 0, 13
11.5, 20, 20, 0, 6
4.75, 13, 6, 0, 0
6.75, 0, 0, 14, 13
10.0, 7, 13, 7, 13
17.0, 23, 20, 9, 16
7.5, 13, 0, 17, 0
8.0, 6, 13, 13, 0
9.5, 12, 13, 13, 0
8.0, 13, 7, 12, 0
6.5, 7, 6, 7, 6
6.75, 6, 14, 7, 0
6.5, 7, 7, 0, 12
9.5, 18, 6, 0, 14
8.5, 0, 14, 7, 13
8.0, 7, 6, 6, 13
8.25, 7, 7, 13, 6
26.75, 35, 21, 35, 16
8.25, 7, 13, 0, 13
1.75, 0, 7, 0, 0
6.75, 13, 0, 14, 0
9.0, 7, 14, 15, 0
6.75, 13, 0, 14, 0
8.25, 7, 14, 6, 6
11.5, 13, 13, 6, 14
6.5, 6, 6, 7, 7
11.25, 13, 6, 14, 12
12.0, 14, 20, 7, 7
10.5, 14, 14, 7, 7
15.5, 14, 14, 13, 21
15.75, 9, 14, 25, 15
10.25, 14, 14, 6, 7
6.5, 0, 0, 12, 14
4.75, 6, 0, 0, 13
6.5, 0, 6, 13, 7
8.5, 0, 14, 7, 13
6.5, 0, 7, 12, 7
9.25, 0, 20, 6, 11
10.75, 22, 8, 13, 0
10.25, 14, 0, 20, 7
8.5, 7, 14, 0, 13
27.75, 30, 26, 40, 15
21.0, 26, 21, 37, 0
7.75, 6, 18, 0, 7
8.0, 20, 0, 6, 6
9.75, 13, 0, 13, 13
5.0, 6, 0, 7, 7
9.0, 7, 14, 7, 8
7.0, 21, 0, 7, 0
8.25, 13, 7, 13, 0
6.75, 6, 14, 7, 0
10.0, 6, 0, 20, 14
4.5, 6, 12, 0, 0
24.25, 40, 23, 20, 14
18.5, 28, 9, 21, 16
4.5, 0, 12, 6, 0
9.5, 6, 14, 0, 18
6.75, 7, 7, 0, 13
3.75, 0, 15, 0, 0
8.25, 7, 6, 20, 0
8.5, 0, 14, 20, 0
8.25, 6, 13, 0, 14
8.25, 13, 7, 7, 6
8.25, 13, 0, 7, 13
9.25, 0, 7, 17, 13
23.5, 33, 28, 7, 26
19.5, 15, 23, 20, 20
8.25, 0, 14, 6, 13
5.0, 13, 0, 0, 7
11.75, 14, 14, 13, 6
9.75, 13, 13, 7, 6
3.25, 7, 6, 0, 0
10.0, 13, 6, 14, 7
6.5, 7, 6, 0, 13
10.0, 20, 0, 0, 20
11.5, 14, 7, 13, 12
9.75, 7, 20, 6, 6
7.25, 0, 0, 21, 8
17.75, 35, 0, 15, 21
6.5, 0, 7, 7, 12
8.5, 6, 14, 14, 0
12.0, 14, 14, 6, 14
11.0, 7, 17, 7, 13
11.0, 13, 12, 13, 6
8.5, 20, 14, 0, 0
8.25, 7, 6, 7, 13
6.75, 13, 7, 0, 7
6.75, 0, 14, 0, 13
6.5, 0, 13, 13, 0
9.75, 6, 12, 14, 7
13.5, 15, 0, 14, 25
5.25, 14, 0, 7, 0
9.75, 13, 6, 7, 13
9.25, 0, 17, 7, 13
8.75, 14, 0, 14, 7
6.25, 0, 6, 6, 13
9.25, 13, 0, 18, 6
9.75, 0, 18, 7, 14
9.25, 17, 6, 7, 7
8.0, 13, 13, 6, 0
6.75, 7, 14, 6, 0
7.0, 0, 0, 14, 14
32.0, 23, 37, 38, 30
8.75, 0, 14, 14, 7
7.0, 7, 0, 21, 0
9.75, 13, 0, 20, 6
8.0, 13, 6, 13, 0
10.5, 0, 14, 21, 7
8.25, 6, 14, 0, 13
8.25, 13, 0, 14, 6
9.25, 6, 13, 18, 0
9.75, 14, 13, 6, 6
9.5, 13, 6, 6, 13
4.75, 7, 0, 6, 6
20.75, 25, 14, 7, 37
13.0, 0, 20, 25, 7
11.25, 7, 20, 12, 6
8.5, 7, 7, 13, 7
11.75, 20, 14, 0, 13
7.0, 14, 7, 7, 0
8.25, 7, 7, 13, 6
10.0, 20, 20, 0, 0
8.0, 20, 6, 6, 0
8.0, 13, 6, 6, 7
10.0, 6, 14, 6, 14
8.25, 13, 6, 14, 0
21.25, 14, 21, 13, 37
17.0, 16, 21, 16, 15
5.5, 14, 0, 0, 8
5.25, 0, 7, 14, 0
9.75, 13, 13, 13, 0
10.25, 7, 14, 20, 0
8.0, 6, 13, 13, 0
8.5, 21, 0, 13, 0
8.25, 6, 7, 13, 7
11.0, 20, 0, 6, 18
6.75, 13, 0, 0, 14
9.0, 15, 0, 6, 15
18.25, 25, 7, 26, 15
23.75, 33, 21, 21, 20
10.0, 13, 7, 20, 0
8.75, 21, 0, 14, 0
8.0, 14, 6, 12, 0
8.0, 7, 13, 0, 12
7.0, 0, 14, 0, 14
8.0, 13, 0, 6, 13
6.5, 13, 0, 6, 7
12.75, 20, 13, 0, 18
9.75, 6, 14, 6, 13
6.5, 13, 7, 0, 6
19.75, 14, 23, 21, 21
22.5, 23, 21, 23, 23
11.25, 7, 6, 18, 14
5.25, 0, 14, 7, 0
8.25, 13, 20, 0, 0
7.75, 6, 13, 12, 0
8.25, 7, 13, 13, 0
7.0, 21, 0, 0, 7
7.75, 0, 18, 13, 0
9.0, 6, 6, 18, 6
6.75, 0, 13, 7, 7
9.75, 14, 6, 13, 6
16.75, 14, 23, 15, 15
21.5, 43, 7, 15, 21
10.0, 14, 12, 0, 14
8.25, 14, 6, 13, 0
8.0, 13, 6, 7, 6
9.25, 13, 18, 0, 6
8.25, 13, 8, 12, 0
8.5, 14, 6, 14, 0
10.5, 21, 7, 14, 0
11.25, 12, 13, 14, 6
6.5, 13, 6, 0, 7
8.5, 7, 13, 0, 14
23.75, 28, 31, 21, 15
18.5, 26, 7, 16, 25
8.75, 15, 0, 6, 14
13.5, 21, 20, 0, 13
7.0, 0, 14, 14, 0
4.75, 0, 6, 13, 0
11.25, 18, 6, 21, 0
6.75, 6, 8, 13, 0
9.75, 13, 6, 13, 7
7.0, 7, 0, 7, 14
8.5, 21, 13, 0, 0
8.25, 7, 6, 6, 14
20.25, 15, 31, 21, 14
22.5, 28, 13, 21, 28
6.75, 14, 0, 13, 0
5.0, 0, 0, 20, 0
11.5, 7, 20, 13, 6
5.25, 0, 14, 7, 0
5.25, 7, 7, 0, 7
5.0, 0, 7, 13, 0
9.5, 13, 12, 13, 0
8.5, 14, 7, 7, 6
8.5, 7, 20, 7, 0
6.5, 0, 7, 13, 6
27.5, 30, 20, 23, 37
17.0, 21, 15, 25, 7
6.75, 0, 0, 20, 7
9.5, 0, 0, 20, 18
10.25, 13, 14, 0, 14
10.0, 6, 20, 0, 14
11.0, 25, 0, 6, 13
10.0, 7, 6, 14, 13
10.0, 13, 6, 7, 14
5.0, 6, 0, 7, 7
5.25, 0, 0, 7, 14
10.25, 14, 20, 0, 7
19.5, 7, 37, 20, 14
29.75, 23, 43, 33, 20
7.75, 15, 8, 8, 0
8.25, 13, 7, 0, 13
8.75, 21, 0, 0, 14
8.5, 13, 14, 0, 7
8.25, 0, 0, 13, 20
6.5, 13, 0, 13, 0
6.5, 13, 7, 6, 0
6.25, 6, 0, 13, 6
6.75, 14, 0, 13, 0
10.0, 0, 20, 20, 0
28.75, 23, 28, 29, 35
13.75, 16, 23, 0, 16
11.0, 14, 6, 11, 13
8.0, 6, 0, 20, 6
8.0, 0, 12, 7, 13
10.75, 0, 13, 12, 18
8.0, 6, 7, 6, 13
9.75, 13, 7, 6, 13
11.75, 6, 14, 13, 14
8.5, 13, 0, 14, 7
9.75, 7, 14, 6, 12
6.5, 7, 7, 6, 6
23.0, 23, 20, 26, 23
13.5, 26, 0, 14, 14
7.0, 7, 0, 7, 14
6.75, 20, 0, 7, 0
3.75, 8, 7, 0, 0
11.75, 14, 20, 13, 0
8.25, 13, 14, 6, 0
7.0, 0, 14, 7, 7
8.25, 13, 0, 13, 7
8.25, 0, 7, 13, 13
8.25, 7, 7, 13, 6
5.0, 0, 6, 7, 7
24.25, 21, 33, 18, 25
18.75, 9, 23, 35, 8
4.75, 0, 12, 7, 0
8.0, 7, 6, 12, 7
8.0, 6, 13, 6, 7
7.25, 15, 0, 7, 7
4.75, 0, 0, 13, 6
8.0, 13, 0, 6, 13
8.25, 20, 0, 13, 0
8.25, 6, 0, 7, 20
8.25, 6, 14, 13, 0
8.25, 20, 0, 13, 0
24.25, 25, 26, 26, 20
26.75, 35, 14, 35, 23
7.0, 0, 7, 21, 0
8.5, 20, 7, 7, 0
11.0, 17, 14, 13, 0
8.25, 7, 7, 6, 13
8.0, 6, 13, 13, 0
9.5, 7, 13, 12, 6
11.25, 6, 6, 13, 20
10.0, 7, 0, 7, 26
10.0, 20, 0, 13, 7
9.25, 13, 0, 12, 12
21.75, 28, 20, 25, 14
17.5, 21, 25, 9, 15
8.5, 0, 7, 20, 7
6.75, 6, 14, 0, 7
11.5, 20, 6, 13, 7
3.5, 0, 7, 0, 7
6.5, 6, 7, 7, 6
8.5, 13, 14, 7, 0
8.25, 13, 0, 13, 7
11.0, 12, 13, 13, 6
7.75, 7, 18, 6, 0
8.0, 13, 6, 7, 6
18.5, 7, 20, 14, 33
22.5, 15, 26, 21, 28
9.75, 20, 0, 7, 12
8.25, 0, 20, 13, 0
11.5, 20, 20, 6, 0
9.75, 12, 7, 13, 7
8.0, 25, 0, 7, 0
9.75, 14, 0, 13, 12
8.75, 8, 20, 7, 0
8.5, 6, 14, 14, 0
9.5, 13, 6, 13, 6
5.0, 6, 0, 7, 7
11.75, 20, 14, 6, 7
10.0, 0, 0, 0, 40
9.75, 0, 7, 15, 17
10.0, 13, 0, 7, 20
13.5, 20, 14, 7, 13
8.0, 6, 0, 13, 13
6.5, 6, 0, 14, 6
8.25, 12, 0, 14, 7
11.25, 12, 7, 12, 14
11.5, 12, 14, 0, 20
8.75, 0, 0, 21, 14
12.0, 6, 14, 14, 14
9.75, 0, 13, 13, 13
24.0, 40, 26, 15, 15
8.5, 20, 0, 14, 0
8.25, 13, 13, 7, 0
8.5, 15, 0, 7, 12
8.5, 20, 0, 14, 0
6.75, 7, 7, 13, 0
10.0, 21, 13, 0, 6
8.25, 7, 20, 0, 6
11.0, 0, 13, 13, 18
9.75, 13, 20, 6, 0
9.75, 6, 6, 20, 7
9.75, 0, 14, 12, 13
18.25, 21, 25, 7, 20
31.75, 31, 31, 42, 23
7.0, 0, 14, 0, 14
6.75, 0, 7, 6, 14
7.5, 6, 6, 0, 18
8.0, 7, 0, 12, 13
8.5, 13, 14, 0, 7
5.0, 13, 0, 7, 0
6.25, 7, 0, 0, 18
7.75, 7, 0, 6, 18
11.5, 13, 6, 13, 14
6.5, 6, 6, 7, 7
19.0, 7, 28, 41, 0
19.25, 28, 25, 9, 15
10.0, 14, 13, 7, 6
7.0, 0, 0, 21, 7
11.25, 0, 20, 12, 13
13.25, 12, 13, 14, 14
8.5, 14, 0, 13, 7
10.25, 20, 0, 7, 14
8.0, 18, 7, 0, 7
8.5, 0, 14, 13, 7
9.5, 6, 12, 7, 13
11.0, 17, 0, 14, 13
17.75, 23, 18, 16, 14
12.75, 7, 15, 15, 14
7.75, 0, 6, 7, 18
11.25, 6, 0, 14, 25
12.75, 0, 20, 18, 13
5.5, 7, 0, 7, 8
8.25, 13, 0, 13, 7
8.5, 20, 0, 7, 7
10.0, 20, 13, 7, 0
8.0, 14, 12, 0, 6
8.5, 13, 7, 7, 7
9.5, 7, 13, 6, 12
20.0, 15, 30, 21, 14
24.75, 18, 27, 21, 33
5.25, 7, 14, 0, 0
8.75, 14, 14, 7, 0
4.75, 6, 6, 0, 7
6.75, 7, 7, 6, 7
8.75, 14, 0, 7, 14
11.25, 20, 0, 25, 0
6.25, 12, 7, 6, 0
8.0, 13, 6, 0, 13
8.0, 0, 0, 18, 14
7.75, 13, 0, 18, 0
23.25, 28, 14, 14, 37
10.0, 13, 13, 14, 0
10.25, 14, 0, 20, 7
10.0, 20, 6, 7, 7
8.25, 20, 0, 13, 0
6.5, 0, 0, 6, 20
6.5, 0, 0, 13, 13
10.0, 20, 0, 0, 20
8.25, 0, 13, 20, 0
9.75, 13, 13, 13, 0
5.5, 8, 7, 7, 0
10.25, 20, 7, 0, 14
15.0, 13, 13, 20, 14
22.0, 28, 23, 37, 0
8.5, 14, 7, 13, 0
8.0, 6, 6, 13, 7
12.75, 18, 0, 20, 13
8.5, 0, 14, 20, 0
13.0, 7, 12, 20, 13
13.0, 14, 18, 7, 13
8.0, 13, 0, 12, 7
6.75, 0, 0, 20, 7
8.0, 6, 13, 6, 7
11.5, 7, 20, 6, 13
17.25, 7, 25, 14, 23
17.5, 9, 28, 26, 7
10.0, 13, 14, 0, 13
8.25, 14, 0, 6, 13
8.5, 6, 0, 14, 14
8.75, 0, 14, 7, 14
5.25, 7, 7, 0, 7
6.75, 14, 7, 0, 6
9.25, 6, 0, 13, 18
8.25, 0, 6, 20, 7
8.5, 14, 14, 6, 0
7.5, 18, 6, 0, 6
6.25, 13, 6, 0, 6
29.5, 16, 23, 46, 33
10.25, 21, 0, 13, 7
8.0, 7, 0, 12, 13
8.5, 20, 7, 0, 7
10.0, 0, 20, 20, 0
10.25, 7, 7, 13, 14
6.25, 7, 0, 12, 6
11.5, 25, 14, 0, 7
10.5, 13, 7, 0, 22
6.75, 13, 7, 7, 0
